circuit_id,forecast_timestamp,forecast_value,step_ahead,generated_at,model_type,model_version,resolution,scope,product
boiler_circuit_6,2026-04-13 18:45:00+00:00,34.725386,93,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:50:00+00:00,24.152657,94,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 18:55:00+00:00,40.556332,95,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 19:00:00+00:00,34.535455,96,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 19:05:00+00:00,55.845335,97,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 19:10:00+00:00,74.554178,98,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 19:15:00+00:00,44.425287,99,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
boiler_circuit_6,2026-04-13 19:20:00+00:00,79.026707,100,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
circuit_8,2026-04-13 11:05:00+00:00,55.112258,1,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
circuit_8,2026-04-13 11:10:00+00:00,67.155609,2,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
circuit_8,2026-04-13 11:15:00+00:00,56.665328,3,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
circuit_8,2026-04-13 11:20:00+00:00,54.77378,4,2026-04-13 09:20:00.000+00:00,Prophet,1.0,5min,local,short
